"","subject","activityLabel","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z"
"9055",27,"LAYING",0.80983643,0.27797553,0.35820334,-0.9932267,-0.99777543,-0.99195853
"9056",27,"LAYING",0.80827538,0.27888203,0.36102975,-0.99787568,-0.99704155,-0.98757643
"9057",27,"LAYING",0.80940062,0.27844949,0.36160456,-0.99380512,-0.9942998,-0.99016723
"9058",27,"LAYING",0.81035333,0.27743257,0.35977146,-0.99659563,-0.99688516,-0.99312845
"9059",27,"LAYING",0.96224579,0.087986317,0.062810319,-0.92282745,-0.95395321,-0.94681584
"9060",27,"LAYING",0.96246111,0.083380367,0.057336493,-0.96512468,-0.97683223,-0.9595002
"9061",27,"LAYING",0.96726603,0.081994566,0.054327497,-0.99250466,-0.99008588,-0.98146192
"9062",27,"LAYING",0.96507865,0.084619342,0.057798916,-0.99495113,-0.99084393,-0.98188782
"9063",27,"LAYING",0.96467036,0.085901906,0.058419946,-0.99802809,-0.99294614,-0.98687344
"9064",27,"LAYING",0.96458162,0.087212829,0.059360556,-0.99784398,-0.99099764,-0.98526997
"9065",27,"LAYING",0.96356865,0.088295518,0.060423025,-0.995571,-0.99294489,-0.99191392
"9066",27,"LAYING",0.96209171,0.091247767,0.063926322,-0.99415535,-0.98245324,-0.96837322
"9067",27,"LAYING",0.9624617,0.092543746,0.068944871,-0.99372672,-0.98927039,-0.98699959
"9068",27,"LAYING",0.96375376,0.090648765,0.069626209,-0.99742126,-0.99404476,-0.99545564
"9069",27,"LAYING",0.96357622,0.090196077,0.068880154,-0.99707572,-0.99291405,-0.98632435
"9070",27,"LAYING",0.96404341,0.088850563,0.067513881,-0.99650354,-0.99115464,-0.98094543
"9071",27,"LAYING",0.96427823,0.088644928,0.070408226,-0.99831297,-0.9939153,-0.97257361
"9072",27,"LAYING",0.96372568,0.088682814,0.072708614,-0.9988176,-0.99464581,-0.98988598
"9073",27,"LAYING",0.96339243,0.088636283,0.07237443,-0.99824841,-0.99488449,-0.99118199
"9074",27,"LAYING",0.96382076,0.088302614,0.071629065,-0.99712344,-0.99376162,-0.98766897
"9075",27,"LAYING",0.96373236,0.088015245,0.073801889,-0.99616592,-0.99530375,-0.97045071
"9076",27,"LAYING",-0.58002766,0.54025059,0.87867803,-0.72945746,-0.90898038,-0.87848898
"9077",27,"LAYING",-0.51697028,0.52592207,0.86829417,-0.90929323,-0.98887212,-0.96927451
"9078",27,"LAYING",-0.51592624,0.52612018,0.8741059,-0.96024789,-0.99662311,-0.98457075
"9079",27,"LAYING",-0.52018602,0.5261201,0.87485242,-0.98400792,-0.99773565,-0.99410615
"9080",27,"LAYING",-0.51775268,0.52631388,0.87445592,-0.99132606,-0.99859555,-0.99514223
"9081",27,"LAYING",-0.51842794,0.52650049,0.87501323,-0.99409793,-0.9981949,-0.99559193
"9082",27,"LAYING",-0.52080774,0.52600218,0.87500109,-0.98424053,-0.99502756,-0.99578924
"9083",27,"LAYING",-0.5262443,0.52477054,0.87501153,-0.98235055,-0.99632606,-0.99579065
"9084",27,"LAYING",-0.52859742,0.52463507,0.8749028,-0.994803,-0.99825125,-0.99645639
"9085",27,"LAYING",-0.52832614,0.52490712,0.87535335,-0.99502945,-0.99907186,-0.99549862
"9086",27,"LAYING",-0.5284356,0.52495813,0.8759094,-0.99382519,-0.99878705,-0.9993709
"9087",27,"LAYING",-0.52932752,0.52475284,0.87577899,-0.99227213,-0.99828843,-1
"9088",27,"LAYING",-0.53061548,0.52431448,0.87564355,-0.99417569,-0.99885997,-0.99898306
"9089",27,"LAYING",-0.53210856,0.52409052,0.8756226,-0.99149448,-0.99776093,-0.99894056
"9090",27,"LAYING",-0.53230465,0.52450965,0.87585614,-0.99328944,-0.99628215,-0.99918345
"9091",27,"LAYING",-0.53227409,0.52442369,0.87602258,-0.99366392,-0.99616024,-0.99961087
"9092",27,"LAYING",-0.53224183,0.52446443,0.87553048,-0.99308934,-0.99615519,-0.99674418
"9093",27,"LAYING",-0.5329226,0.52448565,0.87476866,-0.99026674,-0.9962489,-0.99763642
"9094",27,"LAYING",-0.53214517,0.52484015,0.87356222,-0.98733212,-0.99464701,-0.99369814
"9095",27,"LAYING",-0.53206992,0.5253451,0.87319552,-0.98670697,-0.99719108,-0.99490497
"9096",27,"LAYING",-0.53851921,0.52420799,0.87492727,-0.98093357,-0.99611983,-0.99165764
"9097",27,"LAYING",-0.54049652,0.52371576,0.8759149,-0.98916815,-0.99774511,-0.99788023
"9098",27,"LAYING",-0.53854986,0.52391663,0.87560112,-0.99443735,-0.9979063,-0.99873887
"9099",27,"LAYING",-0.49423925,0.60992499,0.81989,-0.79441439,-0.94795266,-0.93249905
"9100",27,"LAYING",-0.50720024,0.60284398,0.81925515,-0.83848643,-0.98951133,-0.954241
"9101",27,"LAYING",-0.54653366,0.59866006,0.82660927,-0.95011493,-0.98303871,-0.98684803
"9102",27,"LAYING",-0.55304178,0.59613965,0.82745777,-0.98567605,-0.9933158,-0.99771043
"9103",27,"LAYING",-0.54750622,0.59836989,0.82658604,-0.97607227,-0.98839807,-0.99578089
"9104",27,"LAYING",-0.5497963,0.59903656,0.8260489,-0.9688249,-0.99283106,-0.99911749
"9105",27,"LAYING",-0.55506564,0.59743673,0.82618189,-0.98969429,-0.99680657,-0.99829345
"9106",27,"LAYING",-0.55596345,0.59645001,0.82692513,-0.98952832,-0.99636262,-0.99498054
"9107",27,"LAYING",-0.55556187,0.59651171,0.82687841,-0.98800353,-0.99594903,-0.99486789
"9108",27,"LAYING",-0.55525652,0.59672504,0.82710118,-0.98918666,-0.99617992,-0.9927512
"9109",27,"LAYING",-0.55683998,0.59636769,0.82801046,-0.99470687,-0.99683723,-0.99603956
"9110",27,"LAYING",-0.55924309,0.59608072,0.82776549,-0.98530607,-0.99618264,-0.99747712
"9111",27,"LAYING",-0.55984877,0.59555812,0.82767144,-0.98665115,-0.99738333,-0.99875893
"9112",27,"LAYING",-0.55988074,0.59534843,0.82760732,-0.98631024,-0.99863532,-0.99839853
"9113",27,"LAYING",-0.56089289,0.59583875,0.82650435,-0.9907023,-0.9965831,-0.99362289
"9114",27,"LAYING",0.94015106,-0.21160582,-0.18226414,-0.95674318,-0.90924987,-0.89946161
"9115",27,"LAYING",0.93206484,-0.22255867,-0.20105708,-0.97604215,-0.94405678,-0.92015331
"9116",27,"LAYING",0.92702321,-0.22369589,-0.20948183,-0.99055959,-0.96937909,-0.9838044
"9117",27,"LAYING",0.92513551,-0.21666387,-0.21277353,-0.98803487,-0.9878288,-0.97054025
"9118",27,"LAYING",0.92101652,-0.21739812,-0.2122464,-0.98082263,-0.98110677,-0.97055524
"9119",27,"LAYING",0.91792257,-0.21794844,-0.2136359,-0.99244447,-0.98177386,-0.96172854
"9120",27,"LAYING",0.91651211,-0.21638051,-0.2168405,-0.98890121,-0.98965063,-0.97893082
"9121",27,"LAYING",0.91527822,-0.21697022,-0.21744809,-0.99147585,-0.98886401,-0.97343871
"9122",27,"LAYING",0.91594723,-0.21973518,-0.22109463,-0.98904636,-0.98105248,-0.98327923
"9123",27,"LAYING",0.92372386,-0.22140956,-0.21865259,-0.96230869,-0.9872107,-0.97608202
"9124",27,"LAYING",0.93328067,-0.21722068,-0.21650595,-0.9837576,-0.98036752,-0.98231604
"9125",27,"LAYING",0.93088305,-0.21681506,-0.21945219,-0.97608553,-0.98158777,-0.98080466
"9126",27,"LAYING",0.92583746,-0.21834203,-0.2197011,-0.98419825,-0.98062299,-0.98689953
"9127",27,"LAYING",0.92646372,-0.2165714,-0.22077418,-0.98644809,-0.98184966,-0.9794109
"9128",27,"LAYING",0.93319125,-0.20706913,-0.20469502,-0.94128557,-0.91255413,-0.84569106
"9129",27,"LAYING",0.9228191,-0.22024216,-0.22049298,-0.95704661,-0.95928084,-0.87664658
"9130",27,"LAYING",0.91701211,-0.21726186,-0.23479126,-0.98361672,-0.9721621,-0.98446465
"9131",27,"LAYING",0.90701499,-0.21495102,-0.24086243,-0.94550704,-0.98146547,-0.96126919
"9132",27,"LAYING",0.90174031,-0.21704182,-0.24065937,-0.96770776,-0.97708188,-0.95363469
"9133",27,"LAYING",0.91419983,-0.21336773,-0.22864994,-0.96521861,-0.97175594,-0.94853035
"9134",27,"LAYING",0.92410843,-0.21060751,-0.22703083,-0.97717516,-0.98927273,-0.96096944
"9135",27,"LAYING",0.92374227,-0.21169537,-0.23601363,-0.97597771,-0.98755109,-0.96574313
"9136",27,"LAYING",0.91625979,-0.21267399,-0.23977365,-0.97456253,-0.98566995,-0.99359398
"9137",27,"LAYING",0.91713702,-0.21568673,-0.23814799,-0.97592104,-0.98276647,-0.98515439
"9138",27,"LAYING",0.91977918,-0.21556137,-0.22917479,-0.98686061,-0.97984368,-0.94562704
"9139",27,"LAYING",0.91416948,-0.20706126,-0.22790088,-0.97876241,-0.96143953,-0.94115441
"9140",27,"LAYING",0.90946765,-0.20337197,-0.23941237,-0.98828773,-0.97797281,-0.94777566
"9141",27,"LAYING",0.90928393,-0.21348357,-0.24494182,-0.99117942,-0.95804952,-0.98467074
"9142",27,"LAYING",0.91288739,-0.22270144,-0.24686258,-0.98028083,-0.9808236,-0.98526857
"9143",27,"LAYING",0.91446564,-0.20506403,-0.17813298,-0.92832801,-0.85213785,-0.93009225
"9144",27,"LAYING",0.93100557,-0.18014031,-0.17523683,-0.97894572,-0.97460728,-0.97385818
"9145",27,"LAYING",0.93459638,-0.1684992,-0.17803985,-0.98803716,-0.95559661,-0.96362037
"9146",27,"LAYING",0.92667497,-0.17254219,-0.1906274,-0.95406413,-0.92133779,-0.93504593
"9147",27,"LAYING",0.91332938,-0.19202258,-0.20598968,-0.96586521,-0.93620004,-0.95400113
"9148",27,"LAYING",0.91621873,-0.19881599,-0.21447412,-0.95140269,-0.96117715,-0.97431214
"9149",27,"LAYING",0.91426273,-0.20341002,-0.21853439,-0.94259885,-0.94999196,-0.96533075
"9150",27,"LAYING",0.91939881,-0.19687636,-0.20796079,-0.92630138,-0.92998984,-0.90808035
"9151",27,"LAYING",0.88651523,-0.17176594,-0.28141792,-0.93807366,-0.92157716,-0.89344603
"9152",27,"LAYING",0.89175308,-0.17574031,-0.28233683,-0.96106239,-0.93583545,-0.94584916
"9153",27,"LAYING",0.89149257,-0.18783215,-0.29665317,-0.95852359,-0.96743135,-0.9260818
"9154",27,"LAYING",0.88157936,-0.20326439,-0.30688904,-0.91944549,-0.92167923,-0.93707048
"9155",27,"LAYING",0.87885684,-0.20116161,-0.30510843,-0.91564728,-0.88593686,-0.95866807
"9156",27,"LAYING",0.89788314,-0.18310054,-0.29157014,-0.9291212,-0.91448418,-0.93591918
"9157",27,"LAYING",0.89148029,-0.18696019,-0.28765239,-0.93443157,-0.94866154,-0.96037032
"9158",27,"LAYING",0.87938395,-0.1873501,-0.29324346,-0.98552556,-0.9636205,-0.9798305
"9159",27,"LAYING",0.86687252,-0.19661289,-0.3202685,-0.87899933,-0.87458761,-0.76524688
"9160",27,"LAYING",0.89329299,-0.17443409,-0.3045562,-0.94963604,-0.97808553,-0.93804575
"9161",27,"LAYING",0.89810169,-0.16392068,-0.31622107,-0.97234964,-0.9303977,-0.97063755
"9162",27,"LAYING",0.8882796,-0.16301435,-0.33397923,-0.93902725,-0.91499186,-0.89505562
"9163",27,"LAYING",0.86014277,-0.17937291,-0.37009941,-0.90684358,-0.97681511,-0.87520611
"9164",27,"LAYING",0.87522714,-0.18164657,-0.34355162,-0.87841908,-0.98587752,-0.9041973
"9165",27,"LAYING",0.88372148,-0.24441716,-0.333839,-0.88607418,-0.93915674,-0.84006397
"9166",27,"LAYING",0.85237945,-0.25622166,-0.3631686,-0.92116919,-0.97077257,-0.89714448
"9167",27,"LAYING",0.83175953,-0.25772792,-0.37647588,-0.96929555,-0.9635107,-0.96287394
"9168",27,"LAYING",0.81572264,-0.26269777,-0.39383489,-0.9551713,-0.94778537,-0.89164178
"9169",27,"LAYING",0.80530225,-0.25919292,-0.41331763,-0.9811591,-0.93487668,-0.93185624
"9170",27,"LAYING",0.80737348,-0.2453751,-0.42054311,-0.97768883,-0.95689251,-0.98039457
"9171",27,"LAYING",0.80969042,-0.24519247,-0.42339291,-0.98932611,-0.96521114,-0.97216085
"9172",27,"LAYING",0.80946716,-0.24506678,-0.42161172,-0.98720065,-0.96367022,-0.96872576
"9173",27,"LAYING",0.80625359,-0.24587755,-0.42014863,-0.97566252,-0.9592435,-0.97578761
"9174",27,"LAYING",0.83329296,-0.27990826,-0.3898396,-0.90435237,-0.89567698,-0.82263114
"9175",27,"LAYING",0.8102804,-0.26460172,-0.42253614,-0.91963668,-0.89652409,-0.86977332
"9176",27,"LAYING",0.79955468,-0.2523469,-0.43136409,-0.98668312,-0.9589176,-0.94710455
"9177",27,"LAYING",0.79835523,-0.2525024,-0.43320465,-0.97231475,-0.9516446,-0.92297319
"9178",27,"LAYING",0.78441197,-0.2514139,-0.45144027,-0.93816784,-0.95640583,-0.91581438
"9179",27,"LAYING",0.77758074,-0.24628502,-0.45491247,-0.95645483,-0.93989622,-0.94146988
"9180",27,"LAYING",0.79083428,-0.24122915,-0.44875627,-0.95030462,-0.95607504,-0.96384997
"9181",27,"LAYING",0.79505597,-0.23606755,-0.44896704,-0.97482501,-0.95247501,-0.9681848
"9182",27,"LAYING",0.78762784,-0.22574148,-0.44649492,-0.97340988,-0.96710354,-0.96646845
"9183",27,"LAYING",0.83412693,-0.25678099,-0.41345958,-0.8696674,-0.91536127,-0.75209376
"9184",27,"LAYING",0.79526861,-0.24257721,-0.4610555,-0.88606818,-0.93887922,-0.86228509
"9185",27,"LAYING",0.77710717,-0.23620257,-0.47464188,-0.99005528,-0.96864809,-0.98337027
"9186",27,"LAYING",0.77795017,-0.23657427,-0.47308983,-0.9848967,-0.9663883,-0.96656478
"9187",27,"LAYING",0.77106806,-0.22861297,-0.48222755,-0.96058678,-0.95044608,-0.92929199
"9188",27,"LAYING",0.75580681,-0.22277118,-0.4929892,-0.94505286,-0.95515682,-0.93654065
"9189",27,"LAYING",0.73765405,-0.21352569,-0.51581737,-0.93836435,-0.9296797,-0.84090522
"9190",27,"LAYING",0.7411197,-0.21159853,-0.52142363,-0.93005133,-0.94869709,-0.88611007
"9191",28,"LAYING",0.94889347,-0.24775248,0.034416009,-0.96587275,-0.88717284,-0.90087146
"9192",28,"LAYING",0.95181096,-0.22753597,0.054409523,-0.98129176,-0.95640971,-0.92971375
"9193",28,"LAYING",0.94970709,-0.23730226,0.035712843,-0.98885211,-0.93762036,-0.8008045
"9194",28,"LAYING",0.95228738,-0.24619828,0.005949888,-0.99259926,-0.98343473,-0.89802906
"9195",28,"LAYING",0.9522737,-0.24404346,0.012955835,-0.9954028,-0.98732349,-0.91337592
"9196",28,"LAYING",0.95032166,-0.25041996,0.018304667,-0.99498081,-0.96114345,-0.96497325
"9197",28,"LAYING",0.95101101,-0.25171082,0.016365846,-0.99131381,-0.95917842,-0.97302439
"9198",28,"LAYING",0.95407035,-0.23843544,0.025673226,-0.9927371,-0.95178086,-0.950171
"9199",28,"LAYING",0.95495689,-0.23224174,0.036103375,-0.99785039,-0.98844329,-0.96923904
"9200",28,"LAYING",0.95552075,-0.23149048,0.036454986,-0.99423699,-0.9787149,-0.97444555
"9201",28,"LAYING",0.95712494,-0.2263342,0.032493482,-0.99562767,-0.9761976,-0.98951825
"9202",28,"LAYING",0.95694381,-0.22733233,0.028779725,-0.99595275,-0.97754017,-0.97671668
"9203",28,"LAYING",0.95520758,-0.2334861,0.025394743,-0.99495651,-0.98410353,-0.99510837
"9204",28,"LAYING",0.95347647,-0.23908196,0.024922159,-0.99644928,-0.97956454,-0.99670493
"9205",28,"LAYING",0.95319448,-0.2406619,0.025026411,-0.99718578,-0.98790556,-0.99608043
"9206",28,"LAYING",0.95452691,-0.23708735,0.026830832,-0.99574716,-0.9880757,-0.99091106
"9207",28,"LAYING",0.95569812,-0.23336634,0.026974392,-0.99847863,-0.98928002,-0.99048406
"9208",28,"LAYING",0.9564587,-0.2314876,0.0268034,-0.99779165,-0.99677403,-0.97956601
"9209",28,"LAYING",0.95630479,-0.23108992,0.035849355,-0.99714325,-0.99519134,-0.94211576
"9210",28,"LAYING",0.95530081,-0.23423956,0.038971774,-0.99774339,-0.97863875,-0.95989384
"9211",28,"LAYING",0.95438317,-0.23946456,0.03191515,-0.99737555,-0.98755026,-0.97405025
"9212",28,"LAYING",0.94406752,-0.25063703,-0.026904963,-0.90271763,-0.83499635,-0.93966266
"9213",28,"LAYING",0.95495921,-0.23896355,-0.041647952,-0.97850025,-0.95309227,-0.89596352
"9214",28,"LAYING",0.9498801,-0.24859221,-0.055023836,-0.99323861,-0.98519472,-0.98424285
"9215",28,"LAYING",0.94943822,-0.25158532,-0.054352349,-0.99722255,-0.98862865,-0.99316242
"9216",28,"LAYING",0.94884201,-0.25539089,-0.051927375,-0.99565052,-0.98377872,-0.98373825
"9217",28,"LAYING",0.94688235,-0.26135659,-0.047513983,-0.9948614,-0.97982581,-0.98273314
"9218",28,"LAYING",0.94669058,-0.2629359,-0.043083511,-0.99508105,-0.9845779,-0.98167663
"9219",28,"LAYING",0.94850907,-0.2585788,-0.039884018,-0.9951301,-0.98383493,-0.98976668
"9220",28,"LAYING",0.94924878,-0.25541577,-0.04620965,-0.99885934,-0.99330754,-0.94890797
"9221",28,"LAYING",0.94876567,-0.25440944,-0.053002229,-0.99336316,-0.97539829,-0.9605688
"9222",28,"LAYING",0.94558094,-0.26141358,-0.037856881,-0.98360577,-0.94768338,-0.89200365
"9223",28,"LAYING",0.95017207,-0.24294952,-0.036976775,-0.96294373,-0.84826263,-0.90065733
"9224",28,"LAYING",0.95643199,-0.22363899,-0.042580825,-0.98225355,-0.91388002,-0.91963841
"9225",28,"LAYING",0.95313338,-0.23821698,-0.025927964,-0.9860658,-0.93361521,-0.92276803
"9226",28,"LAYING",0.95281975,-0.24125958,-0.015508313,-0.99160389,-0.96986435,-0.98365562
"9227",28,"LAYING",0.95658472,-0.22906728,-0.012917467,-0.98821181,-0.94597673,-0.97133368
"9228",28,"LAYING",0.95546659,-0.23132583,-0.016753825,-0.97875702,-0.91496818,-0.95829879
"9229",28,"LAYING",0.95140282,-0.24609916,-0.024015714,-0.98322838,-0.93121334,-0.96891729
"9230",28,"LAYING",0.95428155,-0.23449729,-0.016590453,-0.97984001,-0.89290059,-0.90304187
"9231",28,"LAYING",0.96400257,-0.18079242,0.0082966131,-0.97110678,-0.78992074,-0.88218405
"9232",28,"LAYING",0.96095187,-0.17589232,0.034447907,-0.95292555,-0.78747706,-0.91286041
"9233",28,"LAYING",0.95164926,-0.22263976,0.036444971,-0.97420958,-0.85910433,-0.89132898
"9234",28,"LAYING",0.85060484,0.077713845,0.38838912,-0.89316613,-0.85363623,-0.67587645
"9235",28,"LAYING",0.82424702,0.11295812,0.4383156,-0.95487492,-0.89280256,-0.90117577
"9236",28,"LAYING",0.8203319,0.12318854,0.43988638,-0.99047319,-0.97717783,-0.96356604
"9237",28,"LAYING",0.8192298,0.11849204,0.44105625,-0.98726384,-0.99030776,-0.96461972
"9238",28,"LAYING",0.81592521,0.11779989,0.44798352,-0.99416182,-0.99594621,-0.98213707
"9239",28,"LAYING",0.81881881,0.11425393,0.44521647,-0.97764411,-0.97603178,-0.95600401
"9240",28,"LAYING",0.83236967,0.10452094,0.42777679,-0.95097938,-0.96405246,-0.9074269
"9241",28,"LAYING",0.84185631,0.09927582,0.41528344,-0.9849996,-0.9891251,-0.97205525
"9242",28,"LAYING",0.84088017,0.10154676,0.41654812,-0.99000148,-0.98986752,-0.98101972
"9243",28,"LAYING",0.84372705,0.10211496,0.41304751,-0.98324131,-0.99482755,-0.96635045
"9244",28,"LAYING",0.84696231,0.10297468,0.40839726,-0.99580938,-0.99025587,-0.99134489
"9245",28,"LAYING",0.84724553,0.10501478,0.40594139,-0.99298615,-0.99589792,-0.97581716
"9246",28,"LAYING",0.85163471,0.10643426,0.39649028,-0.98036291,-0.99383822,-0.9481121
"9247",28,"LAYING",0.85632664,0.10905065,0.38707026,-0.9936928,-0.99004475,-0.97852755
"9248",28,"LAYING",0.85584203,0.112235,0.3866523,-0.99307804,-0.98961021,-0.98362842
"9249",28,"LAYING",0.85395655,0.11389114,0.38968624,-0.9943797,-0.99752798,-0.98747403
"9250",28,"LAYING",0.85296036,0.11578272,0.39167353,-0.99556911,-0.98931203,-0.98802709
"9251",28,"LAYING",0.85023024,0.11891655,0.3960039,-0.98675595,-0.98912004,-0.97392933
"9252",28,"LAYING",0.84621191,0.11984207,0.40067693,-0.9888951,-0.97652156,-0.98618342
"9253",28,"LAYING",0.85302806,0.1069664,0.39308398,-0.95572888,-0.92731011,-0.92771519
"9254",28,"LAYING",0.96378553,-0.19278623,0.0063436648,-0.97759658,-0.72068284,-0.72899929
"9255",28,"LAYING",0.96067928,-0.21667908,-0.027293277,-0.98976387,-0.91033072,-0.92210134
"9256",28,"LAYING",0.96171296,-0.20047026,-0.043026482,-0.99436343,-0.97139008,-0.92357356
"9257",28,"LAYING",0.96010477,-0.20460283,-0.060933737,-0.99346065,-0.97040195,-0.91737906
"9258",28,"LAYING",0.95762405,-0.21451754,-0.064780438,-0.9938673,-0.96878377,-0.95117967
"9259",28,"LAYING",0.95646695,-0.22065867,-0.058552678,-0.99661641,-0.98870091,-0.9850945
"9260",28,"LAYING",0.95808155,-0.21710055,-0.051868333,-0.99244554,-0.97452656,-0.94848658
"9261",28,"LAYING",0.9594387,-0.21358543,-0.045884027,-0.99764741,-0.98979725,-0.97381885
"9262",28,"LAYING",0.95891078,-0.21469313,-0.055753273,-0.99798509,-0.99280324,-0.936504
"9263",28,"LAYING",0.95860006,-0.21352997,-0.066632154,-0.99996966,-0.99214791,-0.9762693
"9264",28,"LAYING",0.95849238,-0.21312349,-0.068333121,-0.99949898,-0.99487567,-0.99225152
"9265",28,"LAYING",0.95796145,-0.21519958,-0.064007865,-0.99759024,-0.99049739,-0.97276908
"9266",28,"LAYING",0.95564466,-0.22398521,-0.064245125,-0.99011428,-0.95409836,-0.96464137
"9267",28,"LAYING",0.95247614,-0.23512316,-0.071161765,-0.99274286,-0.97113614,-0.96993963
"9268",28,"LAYING",0.95219258,-0.23597462,-0.070098497,-0.99530096,-0.98447001,-0.97111395
"9269",28,"LAYING",0.95360816,-0.23348216,-0.063082285,-0.9972955,-0.99600671,-0.97651648
"9270",28,"LAYING",0.95398044,-0.23435855,-0.059721339,-0.99974044,-0.99573277,-0.99070232
"9271",28,"LAYING",0.95350527,-0.23547029,-0.060833106,-0.99808676,-0.99740038,-0.98808973
"9272",28,"LAYING",0.95306791,-0.23551737,-0.065453369,-0.99776838,-0.9944705,-0.97613121
"9273",28,"LAYING",0.95374853,-0.23255916,-0.071396225,-0.99626553,-0.98482421,-0.97938253
"9274",28,"LAYING",0.95403735,-0.22902945,-0.073909896,-0.9980482,-0.99292754,-0.99282232
"9275",28,"LAYING",0.95332753,-0.22957866,-0.070928115,-0.99856536,-0.99173545,-0.97668386
"9276",28,"LAYING",0.95348804,-0.23051768,-0.062488728,-0.9972049,-0.98914137,-0.95885109
"9277",28,"LAYING",-0.68460146,-0.41411643,-0.93448468,-0.94038085,-0.85736607,-0.91509542
"9278",28,"LAYING",-0.67481905,-0.42174766,-0.9218113,-0.98116037,-0.92456862,-0.97938061
"9279",28,"LAYING",-0.67930499,-0.43489187,-0.9204663,-0.98342724,-0.98415704,-0.9974648
"9280",28,"LAYING",-0.67100983,-0.42996614,-0.92297636,-0.94593671,-0.9625038,-0.97833139
"9281",28,"LAYING",-0.65621995,-0.42267487,-0.92653619,-0.96830289,-0.97929787,-0.98686814
"9282",28,"LAYING",-0.65424476,-0.42393625,-0.92689444,-0.98849981,-0.98468703,-0.99426249
"9283",28,"LAYING",-0.65678238,-0.42584772,-0.92684925,-0.99797764,-0.99739354,-0.99680525
"9284",28,"LAYING",-0.65635467,-0.42491722,-0.9268595,-0.99555228,-0.99680361,-0.99787231
"9285",28,"LAYING",-0.65477292,-0.42413484,-0.92637278,-0.99511172,-0.99669753,-0.99933749
"9286",28,"LAYING",-0.6554062,-0.42683913,-0.92568114,-0.99234557,-0.98130631,-0.99519535
"9287",28,"LAYING",-0.6571268,-0.43221477,-0.92350426,-0.9949747,-0.98416921,-0.98860117
"9288",28,"LAYING",-0.65531637,-0.43348823,-0.92257534,-0.98996138,-0.99382666,-0.99423202
"9289",28,"LAYING",-0.65730034,-0.42956891,-0.92435473,-0.97934972,-0.98237949,-0.99151967
"9290",28,"LAYING",-0.66031072,-0.42719994,-0.92528024,-0.9864804,-0.98387921,-0.98862961
"9291",28,"LAYING",-0.6592562,-0.4371373,-0.91922423,-0.99053546,-0.94408652,-0.95651704
"9292",28,"LAYING",-0.65574817,-0.44361596,-0.91571836,-0.97865984,-0.96025635,-0.96673937
"9293",28,"LAYING",-0.6446903,-0.43035297,-0.92433231,-0.96139062,-0.93777891,-0.95172483
"9294",28,"LAYING",-0.63922875,-0.42283186,-0.92939799,-0.97855076,-0.9793917,-0.98866673
"9295",28,"LAYING",-0.22757648,0.57156719,0.82734669,-0.83402648,-0.8263647,-0.73364664
"9296",28,"LAYING",-0.21533987,0.56517537,0.81893985,-0.90693547,-0.89075832,-0.87018395
"9297",28,"LAYING",-0.22655967,0.5513028,0.8338825,-0.95609375,-0.97487228,-0.97053128
"9298",28,"LAYING",-0.21525647,0.55643018,0.82933334,-0.9748246,-0.98671613,-0.982012
"9299",28,"LAYING",-0.22116622,0.55593298,0.8299571,-0.95548795,-0.98941939,-0.98273136
"9300",28,"LAYING",-0.22726003,0.55277843,0.83191952,-0.98152956,-0.9891797,-0.99209024
"9301",28,"LAYING",-0.22839904,0.54891602,0.83427258,-0.97958502,-0.98416938,-0.97984249
"9302",28,"LAYING",-0.23912769,0.54740934,0.83767834,-0.96235467,-0.99333663,-0.9940132
"9303",28,"LAYING",-0.25614303,0.54904345,0.83879805,-0.9455976,-0.99472196,-0.99393707
"9304",28,"LAYING",-0.27159716,0.54803019,0.8410581,-0.97424152,-0.99115973,-0.98779526
"9305",28,"LAYING",-0.27800602,0.54536121,0.84294362,-0.99143577,-0.99274459,-0.99766751
"9306",28,"LAYING",-0.2764156,0.54506056,0.84263151,-0.98248865,-0.99175887,-0.99586
"9307",28,"LAYING",-0.27135509,0.54645082,0.84272265,-0.98647927,-0.99341669,-0.9950648
"9308",28,"LAYING",-0.26927211,0.54718229,0.84193525,-0.99179174,-0.99536864,-0.9904395
"9309",28,"LAYING",-0.26951229,0.54692831,0.84085478,-0.98308037,-0.99198931,-0.99561944
"9310",28,"LAYING",-0.26537025,0.54749271,0.84077299,-0.9745389,-0.9905967,-0.99523658
"9311",28,"LAYING",-0.2619097,0.54760642,0.84072674,-0.99183756,-0.99289649,-0.99555777
"9312",28,"LAYING",-0.26421021,0.545851,0.84215006,-0.9864256,-0.99091917,-0.98826967
"9313",28,"LAYING",-0.26835937,0.54376236,0.84474359,-0.98284357,-0.99052472,-0.98671182
"9314",28,"LAYING",-0.27250505,0.54193024,0.84613361,-0.99307836,-0.995283,-0.99801437
"9315",28,"LAYING",-0.27203013,0.54203534,0.84515976,-0.98819697,-0.99372215,-0.99279856
"9316",28,"LAYING",-0.26612895,0.54194232,0.84430861,-0.97855277,-0.99273604,-0.99477558
"9317",28,"LAYING",-0.26024043,0.54158567,0.8441864,-0.9879564,-0.99445095,-0.99682841
"9318",28,"LAYING",-0.26380863,0.54129098,0.84519594,-0.97414036,-0.99452066,-0.99198308
"9319",28,"LAYING",0.94221398,-0.25336988,-0.10152184,-0.94988002,-0.96794252,-0.82193907
